query_id,Query,Dataset,Failure Type,Doc in Top-5
q_24f2f1f9222b9fb2,call avoidance definition,ms_marco,Ranking Error,1
q_ba62547499dde7d7,dog swollen salivary gland,ms_marco,Semantic Miss,0
q_706589164d4688b0,which kingdom do humans belong to,ms_marco,Ranking Error,1
q_c274314f2fe58fb5,ethics is the study of what is,ms_marco,Semantic Miss,0
q_32cf4cfc9dcd10e9,dragon tattoos meaning,ms_marco,Semantic Miss,0
q_22085ddf7f5799cd,what does vitamins do,ms_marco,Ranking Error,1
q_799bf479bd77c820,Who discussed Twigg's study in 2002?,squad,Ranking Error,1
q_3be8cb60c1abdd89,Water seeping into the ground is known as?,sciq,Ranking Error,1
q_855d6d6aa524a117,what will happen with oil prices,ms_marco,Semantic Miss,0
q_e8d845fd05b74d4c,what is night soil,ms_marco,Ranking Error,1
q_61a2b1e151a984d2,what is the dosage for cymbalta,ms_marco,Semantic Miss,0
q_f155d122ca77564d,what is caucasian mean,ms_marco,Semantic Miss,0
q_535468fc275fc1be,negative effects of alcohol on society,ms_marco,Ranking Error,1
q_3e27d11dbc011b3f,diseases caused by algae,ms_marco,Ranking Error,1
q_7d789eba778a2213,what zone is carpal tunnel in hand,ms_marco,Ranking Error,1
q_7bbd4819f53e2b83,what instruments are used in orchestra,ms_marco,Ranking Error,1
q_b2b566af275df49e,why do we need to take a bmi test,ms_marco,Ranking Error,1
q_bc033991faa86cae,what is PKU diet,ms_marco,Ranking Error,1
q_4dd6f03951c9b990,highest radiologist salary,ms_marco,Ranking Error,1
q_626ced87ec5bf0d8,what is the salary range of a paralegal,ms_marco,Ranking Error,1
q_f4bd8b6d699d788e,what are flavonoids in marijuana,ms_marco,Ranking Error,1
q_dc8a7de8fec8bce6,competences biology definition,ms_marco,Ranking Error,1
q_7a693f850ac00880,What mechanism can be used to make oxygen?,squad,Ranking Error,1
q_e2627ab66faf7983,where does clownfish live,ms_marco,Ranking Error,1
q_6a46895828f37612,when do smear tests start,ms_marco,Ranking Error,1
q_229da4ed54358f3d,how much can i charge for bankruptcy petition preparer,ms_marco,Semantic Miss,0
q_179376603993dcc8,what is the average salary for a FIFA player,ms_marco,Ranking Error,1
q_d96acb0762084428,how long does chicken last in fridge,ms_marco,Semantic Miss,0
q_821dc098ec786ff8,motor nerve cell what do their parts do,ms_marco,Ranking Error,1
q_77765dc10a1bd22b,what caused the great chinese famine,ms_marco,Ranking Error,1
q_91935a9637876e36,types of cartilaginous joints,ms_marco,Semantic Miss,0
q_c6a3be1427046082,how many figures is a billion,ms_marco,Ranking Error,1
q_7896ad0b38fe9647,what causes stiffness in hands,ms_marco,Ranking Error,1
q_ae60d453d065ffc7,how to tell if crab legs are precooked,ms_marco,Ranking Error,1
q_b7a3814485e4891e,what is the omentum,ms_marco,Ranking Error,1
q_68d8c5416b0bc8f3,what to do on the isle of wight for disabled,ms_marco,Ranking Error,1
q_d6d09ba3f7d3186a,What are molecules that the immune system recognize as foreign to the body?,sciq,Semantic Miss,0
q_d1d6b6cdf5ee7b09,what is a mall scavenger hunt,ms_marco,Ranking Error,1
q_201323d0a007184a,Remove integration,code_search_net,Ranking Error,1
q_0842a7a0c66d3988,rahab name meaning,ms_marco,Ranking Error,1
q_8589f7d7fd440d17,what is an inducer?,ms_marco,Semantic Miss,0
q_d6806301007bd34d,incubation period for mumps for kids,ms_marco,Ranking Error,1
q_9481fd9039553ab4,how to plant dwarf apple trees,ms_marco,Semantic Miss,0
q_497bbd52ff4feaf6,bacterial immune system,ms_marco,Semantic Miss,0
q_e4770fbbc2d5fafa,what does a comprehensive metabolic panel consist of,ms_marco,Ranking Error,1
q_ea5be787f25933e7,the name anzac when was it formed,ms_marco,Semantic Miss,0
q_a91411031e32a13a,what is the difference between a shark and a whale,ms_marco,Ranking Error,1
q_48c7f61018bf5028,what is pmi mip funding fee,ms_marco,Semantic Miss,0
q_c006c28d28adedd4,Why did many slaves travel immediately after gaining freedom,ms_marco,Ranking Error,1
q_e2c47334905a0e8f,what food produces serotonin,ms_marco,Semantic Miss,0
q_4474b7566dd93bec,why are the blue mountains of washington blue,ms_marco,Ranking Error,1
q_cd51e3c46cdb65d6,what is a burrito,ms_marco,Ranking Error,1
q_9337afc99a85aeaa,rendering --meaning,ms_marco,Ranking Error,1
q_f1eb876a1e0a4443,How is the due date for a pregnancy typically calculated? coursehero,ms_marco,Ranking Error,1
q_6c9d293f880ea0a5,what do neuromuscular blocking agents do,ms_marco,Ranking Error,1
q_3483396f575fab65,how do actors get paid,ms_marco,Semantic Miss,0
q_feda5a3fe96f594d,chromosomes are made when dna wraps around,ms_marco,Ranking Error,1
q_6bd9692a05bd2734,what is cfc in styrofoam,ms_marco,Ranking Error,1
q_14cb71291b123c9c,what is a falafel,ms_marco,Ranking Error,1
q_27de2a12562570af,what papers do i need to have dog,ms_marco,Semantic Miss,0
q_0d6a79042cf40310,what were the economic conditions that lead to the great depression,ms_marco,Semantic Miss,0
q_b95b9047a99cd35a,what is internalizing behaviors,ms_marco,Ranking Error,1
q_dbc87c074d71e1b0,hypnotic ability psychology definition,ms_marco,Ranking Error,1
q_896f2445286b8265,what kind of shoes do flamenco dancers wear,ms_marco,Ranking Error,1
q_4d276e0d7c28e50a,how much money do verizon retail sales reps make,ms_marco,Ranking Error,1
q_d965208415e3b555,where did the khoisan come from,ms_marco,Semantic Miss,0
q_a153389b5c787291,how long does it take for someone to be charged an interest on discover credit card,ms_marco,Ranking Error,1
q_c4cbb52554ec1e32,what foods contain tryptophan,ms_marco,Semantic Miss,0
q_028ef89063ad049d,covalent bonds in dna are made of what,ms_marco,Ranking Error,1
q_cc658514abfd8c14,Which of the following is a product that is considered a commodity,ms_marco,Ranking Error,1
q_2352714a246995c9,what part of the heart is the pericardium attached to,ms_marco,Semantic Miss,0
q_08ecd8d999185f6a,is the name thor copyrighted,ms_marco,Ranking Error,1
q_3e92cb93fc9bd4fd,how do you get rust out of a tea kettle,ms_marco,Ranking Error,1
q_1626ff511504ae30,what does coda mean,ms_marco,Ranking Error,1
q_b55ca0b309b86a21,why did berlin blockade happen,ms_marco,Ranking Error,1
q_958c04520be36792,what is glyceryl caprylate,ms_marco,Ranking Error,1
q_9266ddb09c26da2d,is stubhub reliable,ms_marco,Semantic Miss,0
q_5aa9377e9d41a47a,what does the gradient tell us,ms_marco,Ranking Error,1
q_e1ac0b1156a39d53,average price per square foot for rent in USA,ms_marco,Ranking Error,1
q_8bef932f37342f0e,the name of the plant hormone that stimulates meristem cells to divide,ms_marco,Ranking Error,1
q_79fed12674d2bd8a,average lifespan of cat,ms_marco,Ranking Error,1
q_d8c52942298507f6,where is waikeria prison,ms_marco,Ranking Error,1
q_9e12185916345624,does low dose aspirin prevent miscarriage,ms_marco,Ranking Error,1
q_ae3d70aa54dfcdd3,cost for poured concrete walls,ms_marco,Ranking Error,1
q_c5ca63bf41fda761,what type of art existed during the baroque period,ms_marco,Ranking Error,1
q_8f36de8e26259805,who wrote the world is flat,ms_marco,Ranking Error,1
q_50843ab16108bd94,is frankincense oil good for cystic acne,ms_marco,Ranking Error,1
q_3b21a5e584c0084a,magnetic bracelets for arthritis pros and cons,ms_marco,Ranking Error,1
q_f720642d6cd229c7,which problem caused the most debated during the constitutional convention,ms_marco,Semantic Miss,0
q_81e8aec9a5520930,what is steviol glycosides,ms_marco,Ranking Error,1
q_6b359364902472fd,how long is a person certified to do electrical work,ms_marco,Ranking Error,1
q_807ce17f4374b76f,what causes your urine to smell,ms_marco,Ranking Error,1
q_7692d9eaf427fe95,what age children do pediatricians treat,ms_marco,Ranking Error,1
q_7d9be6b0b27f56ac,mainstreaming services - definition,ms_marco,Ranking Error,1
q_98eb246e311cb5bb,what is a wicklow,ms_marco,Ranking Error,1
q_da2532e05cb8023a,What organization arranged to founding of school?,squad,Ranking Error,1
q_bca1ba841daae3fb,what is an unincorporated island in a city,ms_marco,Ranking Error,1
q_beb4f7d821c07290,production rate for carpet cleaning,ms_marco,Ranking Error,1
q_92ce4afa06956ea2,are garden spiders poisonous,ms_marco,Ranking Error,1
q_b9f5e2757dacb5a6,do you have to buy a plan for sim card for gps tracker,ms_marco,Ranking Error,1
q_9520e018954984e3,what does a sphere represent?,ms_marco,Ranking Error,1
q_d476cd583a1f798a,what are the differences between chromosome chromatid and chromatin,ms_marco,Ranking Error,1
q_9a3a1c415a4aa50f,where are ocean trenches located,ms_marco,Semantic Miss,0
q_eeb251cee9eb9015,what are radiolaria,ms_marco,Ranking Error,1
q_391023085f386839,Where does the development of a fetus take place?,sciq,Semantic Miss,0
q_805eff36884bf70a,Return a new circuit that has been optimized.,code_search_net,Ranking Error,1
q_9329cf968e2d39c3,why is calcium carbonate a base,ms_marco,Ranking Error,1
q_dfe0f540dd444bff,best temperature for sunflower to germinate,ms_marco,Ranking Error,1
q_bb90b65931836524,colloquialisms slang definition,ms_marco,Ranking Error,1
q_b5faef1eb4f5bd42,what is vegetable bouillon,ms_marco,Ranking Error,1
q_1d0c025285a628b9,what does a crankshaft do,ms_marco,Ranking Error,1
q_d5716cdcd12bde06,where is the island of patmos,ms_marco,Ranking Error,1
q_f14dfbb02792bda5,what is muscle action,ms_marco,Ranking Error,1
q_c14f86e4e38cd9f1,maximum pay and average pay of orthotists,ms_marco,Semantic Miss,0
q_76c4877298586d9e,is hepatitis classified as autoimmune disease,ms_marco,Ranking Error,1
q_5eb0644f4b2d6f5a,what is gruyere cheese,ms_marco,Semantic Miss,0
q_ee76919afd234652,meaning of agnostic,ms_marco,Ranking Error,1
q_7c77796203686a35,when did slavery end in usa,ms_marco,Semantic Miss,0
q_4d62c210466b4ed5,what is the benefit of having a dark green vegetables,ms_marco,Ranking Error,1
q_2b127c67f4dbeb6c,definition of constitutional amendments,ms_marco,Ranking Error,1
q_192abca33c892f45,what ethnicity is the last name dean,ms_marco,Semantic Miss,0
q_d58e3dfe23c53847,what was the lusitania known for when it launched,ms_marco,Ranking Error,1
q_26e49ca1c4aa99d9,what causes a navicular fracture,ms_marco,Ranking Error,1
q_8f836e27c7faa6b9,average cost of college in canada,ms_marco,Semantic Miss,0
q_aebc8cd5464c30a2,what does otoacoustic emissions measure,ms_marco,Semantic Miss,0
q_3edf1f333a460f6b,what time period was paper invented,ms_marco,Ranking Error,1
q_aac9b1b35dfbf877,where did buddhism originate,ms_marco,Ranking Error,1
q_663244f06de08ccc,how long does it take a banana peel to decompose,ms_marco,Semantic Miss,0
q_1b0ca857a2b8e741,merrick dog food all life stages good for puppies,ms_marco,Ranking Error,1
q_72bd9816efe23f80,what does the median mean,ms_marco,Ranking Error,1
q_ed98e9e31c66e11a,max income for a roth ira,ms_marco,Ranking Error,1
q_4aafa2c4341cd8e5,what is the difference between certified and registered mail,ms_marco,Semantic Miss,0
q_54019fac01db6ea9,where canary islands is located,ms_marco,Ranking Error,1
q_397d20a268def3f6,what artery supplies dorsal part of hand,ms_marco,Ranking Error,1
q_e14d8acf1466ba38,what is cultural geography,ms_marco,Ranking Error,1
q_61d0ded0f857cbc9,what is a circumflex in french,ms_marco,Semantic Miss,0
q_d060ca59e8d0c732,unt average annual cost,ms_marco,Ranking Error,1
q_ec70f0b6ab6ba6e9,inventor definition uspto,ms_marco,Ranking Error,1
q_a6de4c4ac66203b6,what is the color of urine of a diabetes insipidus person,ms_marco,Ranking Error,1
q_0de2996697225af1,what is the largest planet in solar system,ms_marco,Ranking Error,1
q_ca7c10f8b1c1b20c,which is a warm countercurrent that periodically flows,ms_marco,Ranking Error,1
q_2458b5e8fd807765,why does cpu fan speed up,ms_marco,Ranking Error,1
q_fd44eb23d3eb0cf9,Why do hummingbirds have long narrow bills?,sciq,Semantic Miss,0
q_154e422641cd4f4c,what is existential therapy,ms_marco,Ranking Error,1
q_965bb5cbf5a78eb0,what is curry powder,ms_marco,Ranking Error,1
q_8d328db96a8de06f,what is the difference between quartz granite and marble,ms_marco,Ranking Error,1
q_56c2edc68571bdf8,what are blood diamonds,ms_marco,Ranking Error,1
q_b6fe50a51388edc0,how dna defines a person,ms_marco,Ranking Error,1
q_dbf621c3ef732b9c,Create a tree.Seq,code_search_net,Ranking Error,1
q_386f3c662fc74083,what did progressive era lack reform in,ms_marco,Ranking Error,1
q_a1c9357134af42cd,what is amba sauce,ms_marco,Semantic Miss,0
q_d1dde2bc03ed2b60,is a peach tree an angiosperm,ms_marco,Ranking Error,1
q_0d69ade040280f42,why is aum the symbol for hinduism,ms_marco,Ranking Error,1
q_812c20f1e17ef2a7,what is hemodynamics,ms_marco,Ranking Error,1
q_c59c3e46dba60202,how much does a business coach cost,ms_marco,Ranking Error,1
q_af68459b577cc6c3,explain what is meant by rhizomes,ms_marco,Ranking Error,1
q_8104c0b2ca355bca,what is an unconformity rock,ms_marco,Ranking Error,1
q_70522b8a2fdfbd46,when did hand held hair dryers become popular,ms_marco,Semantic Miss,0
q_6b2fcb980fad5b81,Signup,code_search_net,Ranking Error,1
q_ee1308cce641dc37,how to end period early,ms_marco,Ranking Error,1
q_b2268dc6077d43c9,is celtic different from irish or scottish?,ms_marco,Semantic Miss,0
q_ca4e5ad180faa228,how long to hatch chicken eggs,ms_marco,Ranking Error,1
q_e6f7727b898abe62,what type of consumer is the jackal,ms_marco,Ranking Error,1
q_3347ea7bb452db95,how to become a cna fast,ms_marco,Semantic Miss,0
q_075b26c0da2b905c,destructive plate boundary definition,ms_marco,Ranking Error,1
q_d07dcea6ffc8e219,what is considered household income for obamacare,ms_marco,Ranking Error,1
q_af008bd0b0257c10,is saccharomyces boulardii heat resistant,ms_marco,Ranking Error,1
q_897bc52affb78c93,cataract surgery price,ms_marco,Ranking Error,1
q_4da981d45985901d,what happens if the visual cortex is damaged,ms_marco,Ranking Error,1
q_d176063880f655c5,how to block a vent register,ms_marco,Ranking Error,1
q_7b9da030f7af3b2f,what type of ship is a Baghla,ms_marco,Ranking Error,1
q_adca652d46d2aa0e,What force pulls bodies with mass together?,sciq,Semantic Miss,0
q_8905642446a0eb9d,what is honey made of chemically,ms_marco,Ranking Error,1
q_b56849345b459493,iq score definition,ms_marco,Semantic Miss,0
q_16a022b16cb7c1c5,A fever is a rise in body temperature reading above,ms_marco,Ranking Error,1
q_78afb415e5ce1105,Continental climates are generally found in what areas of landmasses?,sciq,Ranking Error,1
q_4c45fa5899f6b749,cell types are specifically responsible for humoral immunity,ms_marco,Ranking Error,1
q_5b9d068a34ef6a3f,what is ra latex turbid mean,ms_marco,Ranking Error,1
q_996703c969f8286b,what nutrients contain iron,ms_marco,Ranking Error,1
q_8ba62a7f4d9a6195,how much does it cost to build an amusement park,ms_marco,Ranking Error,1
q_849959a0d166dd50,average cost for seamless gutters installed,ms_marco,Semantic Miss,0
q_ceabbc1ee336bbd9,does vaping cause gum disease,ms_marco,Ranking Error,1
q_b9777e4202891062,what continent is jamaica belong to,ms_marco,Ranking Error,1
q_176f4be26a3e49e8,what is solder made of,ms_marco,Ranking Error,1
q_f6db227264c4e99a,does a water softener change ph,ms_marco,Ranking Error,1
q_fa2bba76add28cec,what education do you need to become a surgeon,ms_marco,Ranking Error,1
q_da5126e9899f842d,why was epa created,ms_marco,Ranking Error,1
q_7a2e4866305a239a,how to delete user in redhat linux,ms_marco,Ranking Error,1
q_4b6d5460017d4852,labor cost to install ceramic tile shower,ms_marco,Semantic Miss,0
q_e166e209bb6ffa00,how does lactobacillus acidophilus ferment inulin,ms_marco,Ranking Error,1
q_44bcb9172501fe27,diseases caused by fungi,ms_marco,Semantic Miss,0
q_5daa129d63c0f901,should i wear a pad for discharge,ms_marco,Ranking Error,1
q_1d8e04bba9d0db96,should transgenders be allowed to use any bathrooms,ms_marco,Ranking Error,1
q_1263b1d30e98bbd5,ee business number,ms_marco,Ranking Error,1
q_482c34e0778298f6,what are sand reefs,ms_marco,Ranking Error,1
q_0b0a9eb7b691db24,what movie is baymax from,ms_marco,Ranking Error,1
q_80a307ffce506161,where is the pancreas located relative to other organs,ms_marco,Ranking Error,1
q_35a9357b1e27fc1b,how much does a property deed cost,ms_marco,Semantic Miss,0
q_2e482440cb8a9dc2,average length of treatment for eating disorder,ms_marco,Ranking Error,1
q_b378f50c6419cbde,what is translocation in plants,ms_marco,Ranking Error,1
q_df478ceb8fce2dc6,what role does lactase play in milk,ms_marco,Ranking Error,1
q_9ff65a418f96112b,What is rusting an example of?,sciq,Semantic Miss,0
q_859457a74ebda248,what is a normal TSH result,ms_marco,Ranking Error,1
q_cb2e89f834cabf68,what damage do fully blocked arteries,ms_marco,Ranking Error,1
q_b9ddd00b31157c63,what is a poultice,ms_marco,Ranking Error,1
q_b32ffeafc44b195d,why la tomatina is celebrated,ms_marco,Ranking Error,1
q_70942f5589da35c8,salary nhl referee,ms_marco,Ranking Error,1
q_00683af0e1fee621,how long should lambs nurse till weaned,ms_marco,Ranking Error,1
q_416ecae607bd3926,are dendritic cells same as neuron dendrites,ms_marco,Ranking Error,1
q_dfcfcb3f69e8c1bb,what genre is thomas hardy's poetry,ms_marco,Semantic Miss,0
q_b5ff090079c3e67f,what is cosmetic bonding,ms_marco,Ranking Error,1
q_b166e4abd7846a22,what does waist circumference measure,ms_marco,Ranking Error,1
q_186f2bcb4432c82f,what does an API do,ms_marco,Ranking Error,1
q_6c78a5a9d381dbd2,what is a memoir,ms_marco,Ranking Error,1
q_3479d7c722a95cff,cost of mausoleum entombment,ms_marco,Ranking Error,1
q_a53498bcb6c67395,what is cost of replacing a capacitor in an air conditioner,ms_marco,Ranking Error,1
q_19ce24069b04651a,what is the difference between inhuman and inhumane,ms_marco,Semantic Miss,0
q_7bceae18ffb9b43e,what causes mitochondrial dysfunction,ms_marco,Ranking Error,1
q_0914ccb9e18c1832,what causes knee swelling and stiffness,ms_marco,Ranking Error,1
q_ec70752c179de66b,what function diffuses water molecules,ms_marco,Ranking Error,1
