seed,query_idx,query,system,hit@5,latency_ms,retrieved_ids,gt_ids
789,139,Confirm the architecture decision that adopted 10% trace sampling for Observabil,MemGPT (approx),1,22.0821,wf05_s1_chunk_0|wf05_d2_chunk_0|wf05_d1_chunk_0|wf05_d3_chunk_0|wf05_s3_chunk_0,wf05_s1_chunk_0
789,140,What is the rate limit policy for API Gateway Rate Limiting?,MemGPT (approx),0,20.9421,wf06_d2_chunk_0|wf06_s5_chunk_0|wf06_d1_chunk_0|wf06_d3_chunk_0|wf06_s4_chunk_0,wf06_s1_chunk_0
789,141,How is rate limit implemented using nginx+Lua?,MemGPT (approx),1,19.6819,wf06_s4_chunk_0|wf06_d2_chunk_0|wf06_d1_chunk_0|wf06_s5_chunk_0|wf06_s1_chunk_0,wf06_s1_chunk_0
789,142,Find the backend standard for inbound request throttle.,MemGPT (approx),1,20.5928,wf06_s4_chunk_0|wf06_s5_chunk_0|wf06_d3_chunk_0|wf06_s1_chunk_0|wf06_d1_chunk_0,wf06_s1_chunk_0|wf06_s4_chunk_0
789,143,Summarise the technical decision on inbound request throttle during API Gateway ,MemGPT (approx),1,22.6981,wf06_s4_chunk_0|wf06_d3_chunk_0|wf06_d1_chunk_0|wf06_s5_chunk_0|wf06_d2_chunk_0,wf06_s4_chunk_0
789,144,What is the final rate limit rule deployed to production after the sprint overri,MemGPT (approx),1,23.5743,wf06_s5_chunk_0|wf06_d1_chunk_0|wf06_d2_chunk_0|wf06_s1_chunk_0|wf05_s3_chunk_0,wf06_s5_chunk_0
789,145,"Was the temporary unlimited bursting change kept, or did we revert to the origin",MemGPT (approx),1,23.476,wf06_s5_chunk_0|wf06_d3_chunk_0|wf06_d1_chunk_0|wf06_s4_chunk_0|wf06_d2_chunk_0,wf06_s3_chunk_0|wf06_s5_chunk_0
789,146,Which document defines 100 RPM rate limit as the approved rate limit setting?,MemGPT (approx),1,20.668,wf06_d2_chunk_0|wf06_d1_chunk_0|wf06_s1_chunk_0|wf06_d3_chunk_0|wf06_s5_chunk_0,wf06_s1_chunk_0
789,147,Confirm the architecture decision that adopted 100 RPM rate limit for API Gatewa,MemGPT (approx),1,23.3471,wf06_d3_chunk_0|wf06_s5_chunk_0|wf06_d2_chunk_0|wf06_d1_chunk_0|wf06_s1_chunk_0,wf06_s1_chunk_0
789,148,What is the cache TTL policy for Distributed Caching?,MemGPT (approx),1,25.7268,wf07_d2_chunk_0|wf07_s5_chunk_0|wf07_d1_chunk_0|wf07_d3_chunk_0|wf07_s1_chunk_0,wf07_s1_chunk_0
789,149,How is cache TTL implemented using redis-py?,MemGPT (approx),1,20.4943,wf07_s1_chunk_0|wf07_d2_chunk_0|wf07_d3_chunk_0|wf07_s5_chunk_0|wf07_d1_chunk_0,wf07_s1_chunk_0
789,0,"Using message passing with XtAddInput Organization: 3M Company, 3M Center,",MemoryBank (approx),1,23.12,ng_2190|ng_2035|wf17_s2_chunk_0|ng_73|ng_1430,ng_2190
789,1,"Subject: Re: SE Serial Port Speed???? Organization: Sophomore, Mechanical Engine",MemoryBank (approx),1,22.5168,ng_1054|ng_744|ng_1379|ng_1904|ng_400,ng_1054
789,2,"Re: Q800 Video RAM Questions Distribution: na Organization: Apple Computer,",MemoryBank (approx),1,21.3468,ng_76|ng_968|ng_2194|ng_438|ng_978,ng_76
789,3,Subject: Re: More technical details Organization: Partnership for an America,MemoryBank (approx),0,25.7747,ng_1379|ng_1904|ng_1829|ng_2218|ng_816,ng_2281
789,4,Re: text of White House announcement and Q&As on clipper,MemoryBank (approx),0,28.6341,ng_2218|ng_1331|ng_277|ng_1449|ng_1347,ng_146
789,5,Re: A question about 120VAC outlet wiring.. Keywords: outlet Article-I.D.:,MemoryBank (approx),1,22.6164,ng_400|ng_1750|ng_536|ng_749|ng_659,ng_536
789,6,"Subject: SE rom Keywords: roms, grayscale, select 300 Organization: NETCOM",MemoryBank (approx),1,22.9132,ng_2218|ng_744|ng_741|ng_1011|ng_387,ng_741
789,7,Re: text of White House announcement and Q&As on clipper,MemoryBank (approx),0,20.1523,ng_2218|ng_1331|ng_277|ng_1449|ng_1347,ng_1944
789,8,"Re: Title for XTerm Organization: Dept. of Computer Science, TU",MemoryBank (approx),1,20.9871,ng_1379|ng_73|ng_474|ng_1012|ng_654,ng_654
789,9,Re: NUTEK FACES APPLE'S WRATH (article!!!!!!) READ Article-I.D.: rpi.j3g5bwq Org,MemoryBank (approx),0,30.7855,ng_1829|ng_2323|ng_1649|ng_1375|ng_811,ng_1275
789,10,"Organization: Industrial Research Ltd., New Zealand. NNTP-Posting-Host: grv.grac",MemoryBank (approx),0,28.0547,ng_1379|ng_474|ng_2218|ng_744|ng_400,ng_2267
789,11,Re: your opinion of the LaserWriter Select 310? Article-I.D.: usenet.1prg8a$psr,MemoryBank (approx),1,26.7088,ng_248|ng_908|ng_52|ng_1598|ng_1910,ng_908
789,12,Re: Hard drive security for FBI targets Reply-To: pdc@dcs.ed.ac.uk (Paul,MemoryBank (approx),0,25.5512,ng_687|ng_471|ng_598|ng_1524|ng_1313,ng_2210
789,13,Subject: Dynamic changing of the title bar Organization: Xerox X-Newsreader:,MemoryBank (approx),1,22.629,ng_73|ng_654|ng_1430|ng_1628|ng_2240,ng_1628
789,14,"Quadra 700 memory upgrade Organization: Univ. of Strathclyde, Glasgow, UK",MemoryBank (approx),1,22.5746,ng_978|ng_968|ng_438|ng_44|ng_2293,ng_44
789,15,Re: HV diodes Reply-To: dtmedin@catbyte.b30.ingr.com Organization: Intergraph Co,MemoryBank (approx),1,29.4823,ng_659|ng_541|ng_515|ng_796|ng_1085,ng_796
789,16,Re: Forcing a window manager to accept specific coordinates for,MemoryBank (approx),1,21.3139,ng_1430|ng_1099|ng_1538|ng_847|ng_1197,ng_847
789,17,MICROPHONE PRE-AMP/LOW NOISE/PHANTOM POWERED Nntp-Posting-Host: liu.cns.nyu.edu ,MemoryBank (approx),1,35.731,ng_1067|ng_1447|ng_512|ng_1833|ng_1080,ng_1067
789,18,Re: An Open Letter to Mr. Clinton Organization: Totally Unorganized,MemoryBank (approx),0,21.5426,ng_1331|ng_258|ng_361|ng_283|ng_1035,ng_1334
789,19,How do I find my AppContext? Organization: San Diego State,MemoryBank (approx),1,20.9896,ng_744|ng_972|ng_1699|ng_319|ng_2094,ng_972
789,20,"Re: Would ""clipper"" make a good cover for other encryption",MemoryBank (approx),1,20.1163,ng_1347|ng_900|ng_1808|ng_19|ng_329,ng_900
789,21,Re: CD300 & 300i Nntp-Posting-Host: christian.informatik.uni-ulm.de Organization,MemoryBank (approx),0,29.8588,ng_73|ng_1379|ng_474|ng_1829|ng_255,ng_1741
789,22,An Open Letter to Mr. Clinton Nntp-Posting-Host: dolores.lance.colostate.edu Org,MemoryBank (approx),1,27.0045,ng_255|ng_1331|ng_361|ng_283|ng_258,ng_258
789,23,Re: Need to find out number to a phone line,MemoryBank (approx),1,21.0386,ng_2094|ng_154|ng_2065|ng_1591|ng_577,ng_1591
789,24,"Subject: Re: REPOST: Accelerators/Translations Keywords: Accelerator, case Organ",MemoryBank (approx),1,24.3225,ng_1379|ng_1829|ng_474|ng_1883|ng_1505,ng_1505
789,25,Re: Forcing a window manager to accept specific coordinates for,MemoryBank (approx),1,23.0099,ng_1430|ng_1099|ng_1538|ng_847|ng_1197,ng_1538
789,26,Re: How to detect use of an illegal cipher? Organization:,MemoryBank (approx),1,20.2553,ng_950|ng_1073|ng_304|ng_1660|ng_742,ng_304
789,27,Subject: X for PC Organization: Youngstown State/Youngstown Free-Net Lines: 18,MemoryBank (approx),0,22.7019,ng_1379|ng_1829|ng_474|ng_2094|ng_2323,ng_545
789,28,Trade Mac SE system for Color Mac??? Article-I.D.: wixer.1993Apr16.181557.11264 ,MemoryBank (approx),1,28.4908,ng_2323|ng_1011|ng_387|ng_222|ng_481,ng_222
789,29,Re: Fifth Amendment and Passwords Organization: Little to None Lines:,MemoryBank (approx),1,20.5194,ng_258|ng_1313|ng_1408|ng_812|ng_153,ng_812
789,30,"Re: Pgp, PEM, and RFC's (Was: Cryptography Patents) Organization: Oce",MemoryBank (approx),1,30.0221,ng_1073|ng_1433|ng_1998|ng_38|ng_109,ng_109
789,31,Subject: Re: Drawing Lines (inverse/xor) In-Reply-To: singg@alf.uib.no's message,MemoryBank (approx),1,31.4014,ng_1430|ng_847|ng_73|ng_2020|ng_2056,ng_2020
789,32,Re: Accelerating the MacPlus...;) Nntp-Posting-Host: michigan.aero.org Organizat,MemoryBank (approx),0,27.9286,ng_2323|ng_1829|ng_481|ng_744|ng_1054,ng_1977
789,33,"Re: Organized Lobbying for Cryptography Organization: Test Systems Strategies, I",MemoryBank (approx),0,21.4074,ng_38|ng_1073|ng_1998|ng_1660|ng_1718,ng_657
789,34,Re: Clipper Chip and crypto key-escrow Organization: Memex Information Systems,MemoryBank (approx),0,22.5438,ng_1021|ng_21|ng_122|ng_1771|ng_509,ng_865
789,35,x86 ~= 680x0 ?? (How do they compare?) Organization: FidoNet,MemoryBank (approx),0,23.2231,ng_968|ng_44|ng_2194|ng_173|ng_2299,ng_1630
789,36,Some Questions (was: REVISED SUMMARY) Organization: Swiss Federal Institute of,MemoryBank (approx),0,20.5661,ng_38|ng_1998|ng_1073|ng_1829|ng_2094,ng_2268
789,37,xv -root with vue? (was Re: xloadimage -onroot ...) Article-I.D.:,MemoryBank (approx),1,29.3049,ng_1430|ng_847|ng_70|ng_1520|ng_1620,ng_1520
789,38,Subject: Re: Telephone Controlled Power Bar Needed Organization: Netcom -,MemoryBank (approx),1,21.7812,ng_629|ng_2026|ng_2027|ng_952|ng_1987,ng_2026
789,39,"Re: Once tapped, your code is no good any more.",MemoryBank (approx),0,20.8072,ng_1313|ng_691|ng_1507|ng_2254|ng_1137,ng_1747
789,40,"LCD (was: Re: Once tapped...) Organization: Management Graphics, Inc. Lines:",MemoryBank (approx),0,23.5262,ng_2027|ng_1829|ng_1419|ng_1738|ng_818,ng_917
789,41,spook <rick@ee.uwm.edu> Subject: Alternate *legal* wiretaps. Organization: Just ,MemoryBank (approx),1,27.3859,ng_1313|ng_691|ng_1507|ng_920|ng_1815,ng_920
789,42,"grimwood@ccu1.aukuni.ac.nz (Tony Grimwood) Organization: University of Auckland,",MemoryBank (approx),0,27.8398,ng_1829|ng_2094|ng_38|ng_744|ng_1379,ng_829
789,43,Re: Circular Motif Widgets In-Reply-To: dev@hollywood.acsc.com's message of 16 A,MemoryBank (approx),0,26.0582,ng_1829|ng_1852|ng_130|ng_2255|ng_1968,ng_475
789,44,Re: Radio Shack Battery of the Month Club Organization: University,MemoryBank (approx),1,20.4505,ng_1829|ng_1998|ng_1136|ng_8|ng_751,ng_1136
789,45,Subject: Re: Forcing a window manager to accept specific coordinates,MemoryBank (approx),0,26.5246,ng_847|ng_1430|ng_1099|ng_1538|ng_1197,ng_552
789,46,Re: Wanted: A to D hardware for a PC Article-I.D.:,MemoryBank (approx),0,32.1276,ng_387|ng_231|ng_1519|ng_1912|ng_286,ng_675
789,47,Subject: Re: what to do with old 256k SIMMs? Organization:,MemoryBank (approx),0,21.6261,ng_968|ng_978|ng_76|ng_2113|ng_1417,ng_2011
789,48,"& Pirbhai help... Lines: 12 Hello, Has anyone used the",MemoryBank (approx),1,22.374,ng_2254|ng_1888|ng_273|ng_1184|ng_1958,ng_1184
789,49,"Re: Organized Lobbying for Cryptography Organization: Stratus Computer, Software",MemoryBank (approx),0,22.7254,ng_1998|ng_38|ng_1073|ng_1660|ng_509,ng_1560
789,50,Subject: New England Ham - Electronic Fleamarket Dates ** 1,MemoryBank (approx),1,21.4046,ng_1829|ng_276|ng_1415|ng_1616|ng_860,ng_276
789,51,Re: IIci -> Q700 upgrade? Nntp-Posting-Host: daeron.mcrcim.mcgill.edu Organizati,MemoryBank (approx),0,30.1237,ng_860|ng_76|ng_2194|ng_1449|wf17_s2_chunk_0,ng_1583
789,52,Subject: Re: text of White House announcement and Q&As on,MemoryBank (approx),0,20.9617,ng_1449|ng_1829|ng_1331|ng_2218|ng_1035,ng_2226
789,53,Re: Macs suck! Buy a PC! Nntp-Posting-Host: molbio.cbs.umn.edu Organization: Uni,MemoryBank (approx),1,28.4778,ng_2323|ng_481|ng_1054|ng_1375|ng_177,ng_2323
789,54,ext. 8056) Subject: Re: What do Nuclear Site's Cooling Towers,MemoryBank (approx),0,23.2569,ng_1998|ng_1379|ng_400|ng_1767|ng_2032,ng_2037
789,55,"Re: Once tapped, your code is no good any more.",MemoryBank (approx),0,21.0215,ng_2254|ng_1313|ng_691|ng_1507|ng_1137,ng_1479
789,56,Organization: The Internet Lines: 5 NNTP-Posting-Host: enterpoop.mit.edu To: XPE,MemoryBank (approx),0,31.2256,ng_1379|ng_1767|ng_1829|ng_744|ng_73,ng_255
789,57,xwd segmentation fault Keywords: xwd X11 Organization: JHU/Applied Physics Labor,MemoryBank (approx),1,23.162,ng_1430|ng_1519|ng_818|ng_1906|ng_1655,ng_1906
789,58,Re: I want use DeskJet on System7 Nntp-Posting-Host: bcarh1ee Organization:,MemoryBank (approx),1,26.9863,wf17_s2_chunk_0|ng_1958|ng_255|ng_1598|ng_674,ng_674
789,59,Re: Suggestions on Audio relays ??? Organization: Megatest Corporation Lines:,MemoryBank (approx),0,22.2321,ng_1829|ng_2254|ng_400|ng_1415|ng_512,ng_1853
789,60,"4-plane Xterminal (Do I want one?) Keywords: plane, Xterminal Organization:",MemoryBank (approx),0,24.8274,ng_2255|ng_2056|ng_2020|ng_654|ng_1012,ng_2262
789,61,High level language compilers for uControllers ? Article-I.D.: stellenb.mabbot.3,MemoryBank (approx),1,28.3673,ng_1519|ng_447|ng_1047|ng_451|ng_2030,ng_447
789,62,"Subject: Why do I need ""xrdb -m"" when .Xdefaults unchanged?",MemoryBank (approx),1,25.6479,ng_1430|ng_1655|ng_1505|ng_1573|ng_1266,ng_1266
789,63,Re: Fighting the Clipper Initiative Organization: Express Access Online Communic,MemoryBank (approx),0,21.2288,ng_1829|ng_1379|ng_2218|ng_1987|ng_772,ng_2052
789,64,Subject: Re: Fifth Amendment and Passwords Organization: Brought to you,MemoryBank (approx),0,21.3135,ng_1313|ng_38|ng_920|ng_1815|ng_258,ng_944
789,65,"Re: Once tapped, your code is no good any more.",MemoryBank (approx),0,21.9298,ng_1313|ng_2254|ng_691|ng_1507|ng_1137,ng_2104
789,66,"Subject: Voltage Multiplier Problem. Organization: Computer Science, Liverpool U",MemoryBank (approx),1,24.0837,ng_400|ng_541|ng_1750|ng_749|ng_1257,ng_1257
789,67,<news> Subject: Re: Xt intrinsics: slow popups Nntp-Posting-Host: tweety Reply-T,MemoryBank (approx),0,27.6349,ng_1573|ng_255|ng_73|ng_818|ng_2323,ng_1711
789,68,"Subject: Re: Dayton Hamfest Organization: Senior, Electrical and Computer Engine",MemoryBank (approx),0,21.6082,ng_400|ng_1829|ng_1379|ng_744|ng_1415,ng_610
789,69,"Keysym database problems Keywords: X, Motif Organization: CATT Centre at",MemoryBank (approx),1,21.7286,ng_1505|ng_2255|ng_1968|ng_1883|ng_2326,ng_2326
789,70,R5 table widget causing trouble with XtQueryGeometry Organization: Universitaet ,MemoryBank (approx),1,26.5402,ng_2255|ng_2326|ng_1573|ng_1266|ng_805,ng_805
789,71,Re: Telephone on hook/off hok ok circuit Organization: Megatest Corporation,MemoryBank (approx),0,27.0652,ng_1415|ng_1507|ng_2094|ng_2027|ng_952,ng_26
789,72,"Re: Animation with XPutImage()? Organization: Dept. of Computer Science, TU",MemoryBank (approx),1,23.2427,ng_818|ng_2111|ng_817|ng_1352|ng_2202,ng_1352
789,73,Re: x86 ~= 680x0 ?? (How do they compare?) Organization:,MemoryBank (approx),0,22.8083,ng_1519|ng_968|ng_387|ng_44|ng_2299,ng_685
789,74,Subject: Laser Writer IINTX upgrade kit Organization: Royal Melbourne Institute,MemoryBank (approx),0,20.2522,ng_1598|ng_474|ng_52|ng_1910|ng_908,ng_855
789,75,"Subject: Re: Mix GL with X (Xlib,Xt,mwm) Nntp-Posting-Host: 211.2.1.65 Organizat",MemoryBank (approx),0,30.2087,ng_1573|ng_73|ng_2181|ng_863|ng_1200,ng_994
789,76,Subject: Keyboard map for UK type 5 keyboard under X11/R5?,MemoryBank (approx),1,21.4666,ng_1430|ng_1733|ng_106|ng_1576|ng_1340,ng_1733
789,77,Subject: Re: The source of that announcement Organization: NETCOM On-line,MemoryBank (approx),1,21.1918,ng_1829|ng_2027|ng_1379|ng_744|ng_2218,ng_2218
789,78,anybody have patched version of xroach for tvtwm??? Organization: NASA,MemoryBank (approx),0,22.9421,ng_1430|ng_106|ng_1576|ng_1573|ng_818,ng_1620
789,79,A StyleWriter II question Nntp-Posting-Host: miniac.etu.gel.ulaval.ca Organizati,MemoryBank (approx),0,27.3427,ng_1379|ng_2027|ng_2255|ng_255|ng_1958,ng_510
789,80,"Re: tvtwm & xsetroot, X11R5 and SPARCstation 10 keyboard Organization:",MemoryBank (approx),0,24.6979,ng_1430|ng_1576|ng_106|ng_1340|ng_1733,ng_2156
789,81,Can you share one monitor w/ 2 cpus? Organization: Case,MemoryBank (approx),1,20.1213,ng_231|ng_438|ng_1919|ng_1513|ng_738,ng_1919
789,82,Subject: Can Radio Freq. Be Used To Measure Distance? Organization:,MemoryBank (approx),1,20.9226,ng_512|ng_165|ng_2107|ng_1301|ng_641,ng_165
789,83,Subject: Re: your opinion of the LaserWriter Select 310? Article-I.D.:,MemoryBank (approx),1,23.664,ng_1598|ng_52|ng_908|ng_1910|ng_248,ng_248
789,84,"Subject: Re: How do I find my AppContext? Keywords: Context,",MemoryBank (approx),0,23.5863,ng_744|ng_2094|ng_1505|ng_2326|ng_1968,ng_319
789,85,Re: Help with ultra-long timing Organization: Macquarie University Lines: 39,MemoryBank (approx),0,23.3529,ng_744|ng_1829|ng_2111|ng_1938|ng_2197,ng_684
789,86,"Subject: Re: HELP INSTALL RAM ON CENTRIS 610 Organization: Sophomore,",MemoryBank (approx),1,22.8868,ng_968|ng_44|ng_76|ng_2293|ng_958,ng_958
789,87,SI clock reports Summary: Request for SI clock poll Keywords:,MemoryBank (approx),1,21.7808,ng_387|ng_173|ng_1869|ng_505|ng_2106,ng_2106
789,88,Re: Fifth Amendment and Passwords Nntp-Posting-Host: bistromath.mitre.org Organi,MemoryBank (approx),0,34.6349,ng_2218|ng_258|ng_920|ng_1449|ng_1408,ng_1128
789,89,Subject: need ACS tutorial and/or netlist examples Originator: tsp@sp1 Keywords:,MemoryBank (approx),0,30.9724,ng_1379|ng_474|ng_400|ng_447|ng_1767,ng_1877
789,90,Radar detector DETECTORS? Organization: At UT? That's a joke. Lines:,MemoryBank (approx),1,22.9848,ng_512|ng_2153|ng_2215|ng_1688|ng_406,ng_2215
789,91,"Ask the ftp address of ""Kerberos Version 5 draft RFC""",MemoryBank (approx),1,21.89,ng_744|ng_255|ng_1073|ng_235|wf11_d1_chunk_0,ng_235
789,92,Re: electronic odometers (was: Used BMW Question ..... ???) Organization:,MemoryBank (approx),0,25.0291,ng_2153|ng_1415|ng_276|ng_577|ng_1516,ng_71
789,93,"Dept Info in Austrailia From: MATGBB@LURE.LATROBE.EDU.AU (BYRNES,Graham) Organiz",MemoryBank (approx),1,28.3726,ng_744|ng_1379|ng_474|ng_1968|ng_2080,ng_2080
789,94,"""similarity"" too Organization: capriccioso X-Newsreader: TIN [version 1.1 PL6] L",MemoryBank (approx),0,26.4873,ng_1829|ng_106|ng_818|ng_1733|ng_2323,ng_2311
789,95,Re: text of White House announcement and Q&As on clipper,MemoryBank (approx),0,21.2669,ng_2218|ng_1449|ng_1331|ng_1347|ng_361,ng_849
789,96,built in video Article-I.D.: geraldo.1pqt5nINN605 Reply-To: bruceg@ccwf.cc.utexa,MemoryBank (approx),0,37.6443,ng_818|ng_1767|ng_2111|ng_1998|ng_2194,ng_1465
789,97,hand scanners? Organization: Lafayette College Lines: 6 Originator: news@lafcol ,MemoryBank (approx),0,26.7834,ng_1829|ng_1379|ng_1415|ng_2094|ng_52,ng_1698
789,98,"Any recent information on Frescoe? Organization: CenterLine Software, Inc. Lines",MemoryBank (approx),0,23.0265,ng_1379|ng_1829|ng_1998|ng_1767|ng_447,ng_2150
789,99,Re: Cable TVI interference Keywords: catv cable television tvi Organization:,MemoryBank (approx),1,24.1275,ng_2027|ng_1301|ng_2159|ng_454|ng_1224,ng_2159
789,100,What is the JWT expiry policy for JWT Authentication?,MemoryBank (approx),1,20.1426,wf11_d1_chunk_0|wf01_s5_chunk_0|wf01_s1_chunk_0|wf01_d1_chunk_0|wf01_d2_chunk_0,wf01_s1_chunk_0
789,101,How is JWT expiry implemented using PyJWT+Redis?,MemoryBank (approx),1,22.2283,wf01_s1_chunk_0|wf01_d2_chunk_0|wf01_s5_chunk_0|wf01_d1_chunk_0|wf11_d1_chunk_0,wf01_s1_chunk_0
789,102,Find the backend standard for session token lifetime.,MemoryBank (approx),1,19.04,wf01_d2_chunk_0|wf01_s1_chunk_0|wf01_s5_chunk_0|wf01_d1_chunk_0|wf01_d3_chunk_0,wf01_s1_chunk_0|wf01_s4_chunk_0
789,103,Summarise the technical decision on session token lifetime during JWT Authentica,MemoryBank (approx),0,21.4816,wf01_d3_chunk_0|wf01_d2_chunk_0|wf01_s5_chunk_0|wf01_d1_chunk_0|wf01_s1_chunk_0,wf01_s4_chunk_0
789,104,What is the final JWT expiry rule deployed to production after the sprint overri,MemoryBank (approx),1,24.3095,wf01_s5_chunk_0|wf01_s1_chunk_0|wf01_d1_chunk_0|wf01_d2_chunk_0|wf01_d3_chunk_0,wf01_s5_chunk_0
789,105,"Was the temporary 60-minute expiry change kept, or did we revert to the original",MemoryBank (approx),1,25.3007,wf01_d2_chunk_0|wf01_d3_chunk_0|wf01_d1_chunk_0|wf01_s5_chunk_0|wf01_s1_chunk_0,wf01_s3_chunk_0|wf01_s5_chunk_0
789,106,Which document defines 15-minute expiry as the approved JWT expiry setting?,MemoryBank (approx),1,22.4791,wf01_d1_chunk_0|wf01_s5_chunk_0|wf01_d2_chunk_0|wf01_s1_chunk_0|wf01_d3_chunk_0,wf01_s1_chunk_0
789,107,Confirm the architecture decision that adopted 15-minute expiry for JWT Authenti,MemoryBank (approx),1,24.8583,wf01_s5_chunk_0|wf01_d1_chunk_0|wf01_s1_chunk_0|wf01_d2_chunk_0|wf01_d3_chunk_0,wf01_s1_chunk_0
789,108,What is the primary keys policy for Database Schema?,MemoryBank (approx),1,20.6017,wf02_d1_chunk_0|wf02_d2_chunk_0|wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0,wf02_s1_chunk_0
789,109,How is primary keys implemented using Alembic+PostgreSQL?,MemoryBank (approx),1,21.404,wf02_s1_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0|wf02_d3_chunk_0|wf02_s5_chunk_0,wf02_s1_chunk_0
789,110,Find the backend standard for row identifier scheme.,MemoryBank (approx),1,20.1327,wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|wf02_s5_chunk_0|wf02_d1_chunk_0,wf02_s1_chunk_0|wf02_s4_chunk_0
789,111,Summarise the technical decision on row identifier scheme during Database Schema,MemoryBank (approx),0,22.7743,wf02_d3_chunk_0|wf02_d1_chunk_0|wf02_s1_chunk_0|wf02_d2_chunk_0|wf02_s5_chunk_0,wf02_s4_chunk_0
789,112,What is the final primary keys rule deployed to production after the sprint over,MemoryBank (approx),1,24.9625,wf02_s5_chunk_0|wf02_d1_chunk_0|wf02_d2_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0,wf02_s5_chunk_0
789,113,"Was the temporary auto-incrementing integer PKs change kept, or did we revert to",MemoryBank (approx),1,29.7901,wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0,wf02_s3_chunk_0|wf02_s5_chunk_0
789,114,Which document defines UUID primary keys as the approved primary keys setting?,MemoryBank (approx),1,20.8682,wf02_s1_chunk_0|wf02_s5_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0|wf02_d3_chunk_0,wf02_s1_chunk_0
789,115,Confirm the architecture decision that adopted UUID primary keys for Database Sc,MemoryBank (approx),1,20.7575,wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0,wf02_s1_chunk_0
789,116,What is the domain boundary policy for Microservice Context?,MemoryBank (approx),1,20.0725,ng_2027|wf03_d1_chunk_0|wf03_s5_chunk_0|wf03_s1_chunk_0|wf03_d2_chunk_0,wf03_s1_chunk_0
789,117,How is domain boundary implemented using gRPC+Protobuf?,MemoryBank (approx),1,19.7407,wf03_s1_chunk_0|wf03_d1_chunk_0|wf03_s5_chunk_0|ng_235|ng_2190,wf03_s1_chunk_0
789,118,Find the architecture standard for inter-service coupling.,MemoryBank (approx),1,18.0894,wf03_s1_chunk_0|wf03_d1_chunk_0|wf03_s5_chunk_0|wf03_d2_chunk_0|ng_2027,wf03_s1_chunk_0|wf03_s4_chunk_0
